,tract,serial_number,repeat_index,age,sex,individual_income
15949,1203,2011000483576,0,18-34,M,20000-40000
15950,1204,2011000483576,0,18-34,M,0-20000
15951,1205,2011000483576,0,18-34,M,0-20000
15952,1301,2011000483576,0,18-34,M,0-20000
15953,1302,2011000483576,0,18-34,M,0-20000
15954,1400,2011000483576,0,18-34,M,0-20000
15955,5300,2011000483576,0,18-34,M,0-20000
15956,5401,2011000483576,0,18-34,M,20000-40000
15957,5402,2011000483576,0,18-34,M,<=0
15958,5500,2011000483576,0,18-34,M,0-20000
15959,5600,2011000483576,0,18-34,M,0-20000
15960,5701,2011000483576,0,18-34,M,<=0
15961,5702,2011000483576,0,18-34,M,0-20000
15962,5800,2011000483576,0,18-34,M,0-20000
15963,10100,2011000483576,0,18-34,M,20000-40000
15964,10204,2011000483576,0,18-34,M,40000-80000
15965,10400,2011000483576,0,18-34,M,0-20000
15966,10500,2011000483576,0,18-34,M,0-20000
15967,10601,2011000483576,0,18-34,M,0-20000
15968,10603,2011000483576,0,18-34,M,40000-80000
15969,10700,2011000483576,0,18-34,M,0-20000
15970,10800,2011000483576,0,18-34,M,0-20000
15971,10900,2011000483576,0,18-34,M,0-20000
15972,11000,2011000483576,0,18-34,M,0-20000
15973,301,2011000483576,0,18-34,F,0-20000
15974,302,2011000483576,0,18-34,F,0-20000
15975,402,2011000483576,0,18-34,F,<=0
15976,500,2011000483576,0,18-34,F,0-20000
15977,700,2011000483576,0,18-34,F,0-20000
15978,800,2011000483576,0,18-34,F,80000-100000
15979,901,2011000483576,0,18-34,F,0-20000
15980,902,2011000483576,0,18-34,F,0-20000
15981,1000,2011000483576,0,18-34,F,20000-40000
15982,1100,2011000483576,0,18-34,F,<=0
15983,1201,2011000483576,0,18-34,F,0-20000
15984,1203,2011000483576,0,18-34,F,0-20000
15985,1204,2011000483576,0,18-34,F,<=0
15986,1205,2011000483576,0,18-34,F,80000-100000
15987,1301,2011000483576,0,18-34,F,<=0
15988,1302,2011000483576,0,18-34,F,0-20000
15989,1400,2011000483576,0,18-34,F,0-20000
15990,5300,2011000483576,0,18-34,F,0-20000
15991,5401,2011000483576,0,18-34,F,0-20000
15992,5402,2011000483576,0,18-34,F,<=0
15993,5500,2011000483576,0,18-34,F,<=0
15994,5600,2011000483576,0,18-34,F,<=0
15995,5701,2011000483576,0,18-34,F,40000-80000
15996,5702,2011000483576,0,18-34,F,0-20000
15997,5800,2011000483576,0,18-34,F,0-20000
15998,10100,2011000483576,0,18-34,F,<=0
15999,10204,2011000483576,0,18-34,F,20000-40000
16000,10400,2011000483576,0,18-34,F,0-20000
16001,10500,2011000483576,0,18-34,F,0-20000
16002,10601,2011000483576,0,18-34,F,0-20000
16003,10603,2011000483576,0,18-34,F,0-20000
16004,10700,2011000483576,0,18-34,F,0-20000
16005,10800,2011000483576,0,18-34,F,0-20000
16006,10900,2011000483576,0,18-34,F,0-20000
16007,11000,2011000483576,0,18-34,F,0-20000
16008,200,2011000488148,0,35-64,M,40000-80000
16009,301,2011000488148,0,35-64,M,<=0
16010,301,2011000488148,1,35-64,M,0-20000
16011,302,2011000488148,0,35-64,M,0-20000
16012,302,2011000488148,1,35-64,M,40000-80000
16013,401,2011000488148,0,35-64,M,0-20000
16014,402,2011000488148,0,35-64,M,80000-100000
16015,402,2011000488148,1,35-64,M,40000-80000
16016,500,2011000488148,0,35-64,M,0-20000
16017,500,2011000488148,1,35-64,M,<=0
16018,700,2011000488148,0,35-64,M,40000-80000
16019,700,2011000488148,1,35-64,M,0-20000
16020,800,2011000488148,0,35-64,M,20000-40000
16021,800,2011000488148,1,35-64,M,40000-80000
16022,800,2011000488148,2,35-64,M,<=0
16023,901,2011000488148,0,35-64,M,40000-80000
16024,901,2011000488148,1,35-64,M,<=0
16025,902,2011000488148,0,35-64,M,20000-40000
16026,902,2011000488148,1,35-64,M,<=0
16027,902,2011000488148,2,35-64,M,<=0
16028,1000,2011000488148,0,35-64,M,40000-80000
16029,1000,2011000488148,1,35-64,M,0-20000
16030,1100,2011000488148,0,35-64,M,0-20000
16031,1100,2011000488148,1,35-64,M,40000-80000
16032,1201,2011000488148,0,35-64,M,<=0
16033,1201,2011000488148,1,35-64,M,0-20000
16034,1201,2011000488148,2,35-64,M,0-20000
16035,1203,2011000488148,0,35-64,M,0-20000
16036,1203,2011000488148,1,35-64,M,40000-80000
16037,1204,2011000488148,0,35-64,M,0-20000
16038,1204,2011000488148,1,35-64,M,40000-80000
16039,1205,2011000488148,0,35-64,M,100000+
16040,1205,2011000488148,1,35-64,M,0-20000
16041,1205,2011000488148,2,35-64,M,20000-40000
16042,1206,2011000488148,0,35-64,M,<=0
16043,1301,2011000488148,0,35-64,M,40000-80000
16044,1301,2011000488148,1,35-64,M,20000-40000
16045,1301,2011000488148,2,35-64,M,0-20000
16046,1302,2011000488148,0,35-64,M,100000+
16047,1302,2011000488148,1,35-64,M,40000-80000
16048,1400,2011000488148,0,35-64,M,<=0
16049,1400,2011000488148,1,35-64,M,100000+
16050,5300,2011000488148,0,35-64,M,0-20000
16051,5300,2011000488148,1,35-64,M,0-20000
16052,5401,2011000488148,0,35-64,M,0-20000
16053,5401,2011000488148,1,35-64,M,40000-80000
16054,5402,2011000488148,0,35-64,M,40000-80000
16055,5402,2011000488148,1,35-64,M,20000-40000
16056,5500,2011000488148,0,35-64,M,<=0
16057,5500,2011000488148,1,35-64,M,0-20000
16058,5600,2011000488148,0,35-64,M,0-20000
16059,5600,2011000488148,1,35-64,M,20000-40000
16060,5600,2011000488148,2,35-64,M,20000-40000
16061,5701,2011000488148,0,35-64,M,<=0
16062,5701,2011000488148,1,35-64,M,40000-80000
16063,5702,2011000488148,0,35-64,M,20000-40000
16064,5702,2011000488148,1,35-64,M,20000-40000
16065,5800,2011000488148,0,35-64,M,40000-80000
16066,5800,2011000488148,1,35-64,M,0-20000
16067,5900,2011000488148,0,35-64,M,80000-100000
16068,6000,2011000488148,0,35-64,M,20000-40000
16069,10100,2011000488148,0,35-64,M,100000+
16070,10100,2011000488148,1,35-64,M,100000+
16071,10204,2011000488148,0,35-64,M,<=0
16072,10204,2011000488148,1,35-64,M,0-20000
16073,10300,2011000488148,0,35-64,M,40000-80000
16074,10300,2011000488148,1,35-64,M,0-20000
16075,10400,2011000488148,0,35-64,M,40000-80000
16076,10400,2011000488148,1,35-64,M,0-20000
16077,10500,2011000488148,0,35-64,M,<=0
16078,10500,2011000488148,1,35-64,M,40000-80000
16079,10601,2011000488148,0,35-64,M,100000+
16080,10601,2011000488148,1,35-64,M,40000-80000
16081,10603,2011000488148,0,35-64,M,40000-80000
16082,10603,2011000488148,1,35-64,M,0-20000
16083,10603,2011000488148,2,35-64,M,20000-40000
16084,10604,2011000488148,0,35-64,M,<=0
16085,10604,2011000488148,1,35-64,M,20000-40000
16086,10700,2011000488148,0,35-64,M,20000-40000
16087,10700,2011000488148,1,35-64,M,<=0
16088,10700,2011000488148,2,35-64,M,0-20000
16089,10800,2011000488148,0,35-64,M,20000-40000
16090,10800,2011000488148,1,35-64,M,20000-40000
16091,10900,2011000488148,0,35-64,M,40000-80000
16092,10900,2011000488148,1,35-64,M,<=0
16093,10900,2011000488148,2,35-64,M,<=0
16094,10900,2011000488148,3,35-64,M,40000-80000
16095,11000,2011000488148,0,35-64,M,40000-80000
16096,11000,2011000488148,1,35-64,M,40000-80000
16097,11100,2011000488148,0,35-64,M,40000-80000
16098,200,2011000488148,0,35-64,F,<=0
16099,301,2011000488148,0,35-64,F,0-20000
16100,301,2011000488148,1,35-64,F,80000-100000
16101,302,2011000488148,0,35-64,F,0-20000
16102,302,2011000488148,1,35-64,F,<=0
16103,401,2011000488148,0,35-64,F,20000-40000
16104,402,2011000488148,0,35-64,F,0-20000
16105,402,2011000488148,1,35-64,F,40000-80000
16106,500,2011000488148,0,35-64,F,<=0
16107,500,2011000488148,1,35-64,F,<=0
16108,700,2011000488148,0,35-64,F,<=0
16109,700,2011000488148,1,35-64,F,40000-80000
16110,800,2011000488148,0,35-64,F,20000-40000
16111,800,2011000488148,1,35-64,F,20000-40000
16112,800,2011000488148,2,35-64,F,40000-80000
16113,901,2011000488148,0,35-64,F,<=0
16114,901,2011000488148,1,35-64,F,40000-80000
16115,902,2011000488148,0,35-64,F,<=0
16116,902,2011000488148,1,35-64,F,0-20000
16117,902,2011000488148,2,35-64,F,20000-40000
16118,1000,2011000488148,0,35-64,F,<=0
16119,1000,2011000488148,1,35-64,F,20000-40000
16120,1100,2011000488148,0,35-64,F,<=0
16121,1100,2011000488148,1,35-64,F,0-20000
16122,1201,2011000488148,0,35-64,F,40000-80000
16123,1201,2011000488148,1,35-64,F,<=0
16124,1201,2011000488148,2,35-64,F,<=0
16125,1203,2011000488148,0,35-64,F,<=0
16126,1203,2011000488148,1,35-64,F,20000-40000
16127,1204,2011000488148,0,35-64,F,0-20000
16128,1204,2011000488148,1,35-64,F,20000-40000
16129,1205,2011000488148,0,35-64,F,20000-40000
16130,1205,2011000488148,1,35-64,F,20000-40000
16131,1205,2011000488148,2,35-64,F,0-20000
16132,1206,2011000488148,0,35-64,F,0-20000
16133,1301,2011000488148,0,35-64,F,40000-80000
16134,1301,2011000488148,1,35-64,F,20000-40000
16135,1301,2011000488148,2,35-64,F,0-20000
16136,1302,2011000488148,0,35-64,F,20000-40000
16137,1302,2011000488148,1,35-64,F,20000-40000
16138,1400,2011000488148,0,35-64,F,40000-80000
16139,1400,2011000488148,1,35-64,F,20000-40000
16140,5300,2011000488148,0,35-64,F,<=0
16141,5300,2011000488148,1,35-64,F,<=0
16142,5401,2011000488148,0,35-64,F,<=0
16143,5401,2011000488148,1,35-64,F,<=0
16144,5402,2011000488148,0,35-64,F,0-20000
16145,5402,2011000488148,1,35-64,F,0-20000
16146,5500,2011000488148,0,35-64,F,20000-40000
16147,5500,2011000488148,1,35-64,F,<=0
16148,5600,2011000488148,0,35-64,F,<=0
16149,5600,2011000488148,1,35-64,F,20000-40000
16150,5600,2011000488148,2,35-64,F,20000-40000
16151,5701,2011000488148,0,35-64,F,40000-80000
16152,5701,2011000488148,1,35-64,F,40000-80000
16153,5702,2011000488148,0,35-64,F,40000-80000
16154,5702,2011000488148,1,35-64,F,20000-40000
16155,5800,2011000488148,0,35-64,F,<=0
16156,5800,2011000488148,1,35-64,F,0-20000
16157,5900,2011000488148,0,35-64,F,0-20000
16158,6000,2011000488148,0,35-64,F,<=0
16159,10100,2011000488148,0,35-64,F,100000+
16160,10100,2011000488148,1,35-64,F,<=0
16161,10204,2011000488148,0,35-64,F,40000-80000
16162,10204,2011000488148,1,35-64,F,0-20000
16163,10300,2011000488148,0,35-64,F,0-20000
16164,10300,2011000488148,1,35-64,F,<=0
16165,10400,2011000488148,0,35-64,F,<=0
16166,10400,2011000488148,1,35-64,F,<=0
16167,10500,2011000488148,0,35-64,F,<=0
16168,10500,2011000488148,1,35-64,F,<=0
16169,10601,2011000488148,0,35-64,F,<=0
16170,10601,2011000488148,1,35-64,F,<=0
16171,10603,2011000488148,0,35-64,F,40000-80000
16172,10603,2011000488148,1,35-64,F,20000-40000
16173,10603,2011000488148,2,35-64,F,<=0
16174,10604,2011000488148,0,35-64,F,0-20000
16175,10604,2011000488148,1,35-64,F,40000-80000
16176,10700,2011000488148,0,35-64,F,<=0
16177,10700,2011000488148,1,35-64,F,20000-40000
16178,10700,2011000488148,2,35-64,F,40000-80000
16179,10800,2011000488148,0,35-64,F,40000-80000
16180,10800,2011000488148,1,35-64,F,0-20000
16181,10900,2011000488148,0,35-64,F,20000-40000
16182,10900,2011000488148,1,35-64,F,40000-80000
16183,10900,2011000488148,2,35-64,F,80000-100000
16184,10900,2011000488148,3,35-64,F,0-20000
16185,11000,2011000488148,0,35-64,F,40000-80000
16186,11000,2011000488148,1,35-64,F,<=0
16187,11100,2011000488148,0,35-64,F,40000-80000
16188,200,2011000488148,0,0-17,M,<=0
16189,301,2011000488148,0,0-17,M,<=0
16190,301,2011000488148,1,0-17,M,<=0
16191,302,2011000488148,0,0-17,M,<=0
16192,302,2011000488148,1,0-17,M,<=0
16193,401,2011000488148,0,0-17,M,<=0
16194,402,2011000488148,0,0-17,M,<=0
16195,402,2011000488148,1,0-17,M,<=0
16196,500,2011000488148,0,0-17,M,<=0
16197,500,2011000488148,1,0-17,M,<=0
16198,700,2011000488148,0,0-17,M,<=0
16199,700,2011000488148,1,0-17,M,<=0
16200,800,2011000488148,0,0-17,M,<=0
16201,800,2011000488148,1,0-17,M,<=0
16202,800,2011000488148,2,0-17,M,<=0
16203,901,2011000488148,0,0-17,M,<=0
16204,901,2011000488148,1,0-17,M,<=0
16205,902,2011000488148,0,0-17,M,<=0
16206,902,2011000488148,1,0-17,M,<=0
16207,902,2011000488148,2,0-17,M,<=0
16208,1000,2011000488148,0,0-17,M,<=0
16209,1000,2011000488148,1,0-17,M,<=0
16210,1100,2011000488148,0,0-17,M,<=0
16211,1100,2011000488148,1,0-17,M,<=0
16212,1201,2011000488148,0,0-17,M,<=0
16213,1201,2011000488148,1,0-17,M,<=0
16214,1201,2011000488148,2,0-17,M,<=0
16215,1203,2011000488148,0,0-17,M,<=0
16216,1203,2011000488148,1,0-17,M,<=0
16217,1204,2011000488148,0,0-17,M,<=0
16218,1204,2011000488148,1,0-17,M,<=0
16219,1205,2011000488148,0,0-17,M,<=0
16220,1205,2011000488148,1,0-17,M,<=0
16221,1205,2011000488148,2,0-17,M,<=0
16222,1206,2011000488148,0,0-17,M,<=0
16223,1301,2011000488148,0,0-17,M,<=0
16224,1301,2011000488148,1,0-17,M,<=0
16225,1301,2011000488148,2,0-17,M,<=0
16226,1302,2011000488148,0,0-17,M,<=0
16227,1302,2011000488148,1,0-17,M,<=0
16228,1400,2011000488148,0,0-17,M,<=0
16229,1400,2011000488148,1,0-17,M,<=0
16230,5300,2011000488148,0,0-17,M,<=0
16231,5300,2011000488148,1,0-17,M,<=0
16232,5401,2011000488148,0,0-17,M,<=0
16233,5401,2011000488148,1,0-17,M,<=0
16234,5402,2011000488148,0,0-17,M,<=0
16235,5402,2011000488148,1,0-17,M,<=0
16236,5500,2011000488148,0,0-17,M,<=0
16237,5500,2011000488148,1,0-17,M,<=0
16238,5600,2011000488148,0,0-17,M,<=0
16239,5600,2011000488148,1,0-17,M,<=0
16240,5600,2011000488148,2,0-17,M,<=0
16241,5701,2011000488148,0,0-17,M,<=0
16242,5701,2011000488148,1,0-17,M,<=0
16243,5702,2011000488148,0,0-17,M,<=0
16244,5702,2011000488148,1,0-17,M,<=0
16245,5800,2011000488148,0,0-17,M,<=0
16246,5800,2011000488148,1,0-17,M,<=0
16247,5900,2011000488148,0,0-17,M,<=0
16248,6000,2011000488148,0,0-17,M,<=0
16249,10100,2011000488148,0,0-17,M,<=0
16250,10100,2011000488148,1,0-17,M,<=0
16251,10204,2011000488148,0,0-17,M,<=0
16252,10204,2011000488148,1,0-17,M,<=0
16253,10300,2011000488148,0,0-17,M,<=0
16254,10300,2011000488148,1,0-17,M,<=0
16255,10400,2011000488148,0,0-17,M,<=0
16256,10400,2011000488148,1,0-17,M,<=0
16257,10500,2011000488148,0,0-17,M,<=0
16258,10500,2011000488148,1,0-17,M,<=0
16259,10601,2011000488148,0,0-17,M,<=0
16260,10601,2011000488148,1,0-17,M,<=0
16261,10603,2011000488148,0,0-17,M,<=0
16262,10603,2011000488148,1,0-17,M,<=0
16263,10603,2011000488148,2,0-17,M,<=0
16264,10604,2011000488148,0,0-17,M,<=0
16265,10604,2011000488148,1,0-17,M,<=0
16266,10700,2011000488148,0,0-17,M,<=0
16267,10700,2011000488148,1,0-17,M,<=0
16268,10700,2011000488148,2,0-17,M,<=0
16269,10800,2011000488148,0,0-17,M,<=0
16270,10800,2011000488148,1,0-17,M,<=0
16271,10900,2011000488148,0,0-17,M,<=0
16272,10900,2011000488148,1,0-17,M,<=0
16273,10900,2011000488148,2,0-17,M,<=0
16274,10900,2011000488148,3,0-17,M,<=0
16275,11000,2011000488148,0,0-17,M,<=0
16276,11000,2011000488148,1,0-17,M,<=0
16277,11100,2011000488148,0,0-17,M,<=0
16278,200,2011000488148,0,0-17,F,<=0
16279,301,2011000488148,0,0-17,F,<=0
16280,301,2011000488148,1,0-17,F,<=0
16281,302,2011000488148,0,0-17,F,<=0
16282,302,2011000488148,1,0-17,F,<=0
16283,401,2011000488148,0,0-17,F,<=0
16284,402,2011000488148,0,0-17,F,<=0
16285,402,2011000488148,1,0-17,F,<=0
16286,500,2011000488148,0,0-17,F,<=0
16287,500,2011000488148,1,0-17,F,<=0
16288,700,2011000488148,0,0-17,F,<=0
16289,700,2011000488148,1,0-17,F,<=0
16290,800,2011000488148,0,0-17,F,<=0
16291,800,2011000488148,1,0-17,F,<=0
16292,800,2011000488148,2,0-17,F,<=0
16293,901,2011000488148,0,0-17,F,<=0
16294,901,2011000488148,1,0-17,F,<=0
16295,902,2011000488148,0,0-17,F,<=0
16296,902,2011000488148,1,0-17,F,<=0
16297,902,2011000488148,2,0-17,F,<=0
16298,1000,2011000488148,0,0-17,F,<=0
16299,1000,2011000488148,1,0-17,F,<=0
16300,1100,2011000488148,0,0-17,F,<=0
16301,1100,2011000488148,1,0-17,F,<=0
16302,1201,2011000488148,0,0-17,F,<=0
16303,1201,2011000488148,1,0-17,F,<=0
16304,1201,2011000488148,2,0-17,F,<=0
16305,1203,2011000488148,0,0-17,F,<=0
16306,1203,2011000488148,1,0-17,F,<=0
16307,1204,2011000488148,0,0-17,F,<=0
16308,1204,2011000488148,1,0-17,F,0-20000
16309,1205,2011000488148,0,0-17,F,<=0
16310,1205,2011000488148,1,0-17,F,0-20000
16311,1205,2011000488148,2,0-17,F,<=0
16312,1206,2011000488148,0,0-17,F,<=0
16313,1301,2011000488148,0,0-17,F,<=0
16314,1301,2011000488148,1,0-17,F,<=0
16315,1301,2011000488148,2,0-17,F,<=0
16316,1302,2011000488148,0,0-17,F,<=0
16317,1302,2011000488148,1,0-17,F,<=0
16318,1400,2011000488148,0,0-17,F,<=0
16319,1400,2011000488148,1,0-17,F,0-20000
16320,5300,2011000488148,0,0-17,F,<=0
16321,5300,2011000488148,1,0-17,F,<=0
16322,5401,2011000488148,0,0-17,F,<=0
16323,5401,2011000488148,1,0-17,F,<=0
16324,5402,2011000488148,0,0-17,F,<=0
16325,5402,2011000488148,1,0-17,F,0-20000
16326,5500,2011000488148,0,0-17,F,<=0
16327,5500,2011000488148,1,0-17,F,<=0
16328,5600,2011000488148,0,0-17,F,0-20000
16329,5600,2011000488148,1,0-17,F,<=0
16330,5600,2011000488148,2,0-17,F,<=0
16331,5701,2011000488148,0,0-17,F,<=0
16332,5701,2011000488148,1,0-17,F,<=0
16333,5702,2011000488148,0,0-17,F,<=0
16334,5702,2011000488148,1,0-17,F,<=0
16335,5800,2011000488148,0,0-17,F,<=0
16336,5800,2011000488148,1,0-17,F,<=0
16337,5900,2011000488148,0,0-17,F,<=0
16338,6000,2011000488148,0,0-17,F,<=0
16339,10100,2011000488148,0,0-17,F,<=0
16340,10100,2011000488148,1,0-17,F,<=0
16341,10204,2011000488148,0,0-17,F,<=0
16342,10204,2011000488148,1,0-17,F,<=0
16343,10300,2011000488148,0,0-17,F,<=0
16344,10300,2011000488148,1,0-17,F,<=0
16345,10400,2011000488148,0,0-17,F,<=0
16346,10400,2011000488148,1,0-17,F,<=0
16347,10500,2011000488148,0,0-17,F,<=0
16348,10500,2011000488148,1,0-17,F,<=0
16349,10601,2011000488148,0,0-17,F,<=0
16350,10601,2011000488148,1,0-17,F,<=0
16351,10603,2011000488148,0,0-17,F,<=0
16352,10603,2011000488148,1,0-17,F,<=0
16353,10603,2011000488148,2,0-17,F,<=0
16354,10604,2011000488148,0,0-17,F,<=0
16355,10604,2011000488148,1,0-17,F,<=0
16356,10700,2011000488148,0,0-17,F,<=0
16357,10700,2011000488148,1,0-17,F,<=0
16358,10700,2011000488148,2,0-17,F,<=0
16359,10800,2011000488148,0,0-17,F,<=0
16360,10800,2011000488148,1,0-17,F,<=0
16361,10900,2011000488148,0,0-17,F,<=0
16362,10900,2011000488148,1,0-17,F,<=0
16363,10900,2011000488148,2,0-17,F,<=0
16364,10900,2011000488148,3,0-17,F,<=0
16365,11000,2011000488148,0,0-17,F,<=0
16366,11000,2011000488148,1,0-17,F,<=0
16367,11100,2011000488148,0,0-17,F,<=0
16368,200,2011000489854,0,35-64,M,40000-80000
16369,301,2011000489854,0,35-64,M,<=0
16370,301,2011000489854,1,35-64,M,40000-80000
16371,302,2011000489854,0,35-64,M,40000-80000
16372,302,2011000489854,1,35-64,M,40000-80000
16373,401,2011000489854,0,35-64,M,40000-80000
16374,402,2011000489854,0,35-64,M,80000-100000
16375,402,2011000489854,1,35-64,M,20000-40000
16376,500,2011000489854,0,35-64,M,40000-80000
16377,500,2011000489854,1,35-64,M,80000-100000
16378,700,2011000489854,0,35-64,M,80000-100000
16379,700,2011000489854,1,35-64,M,40000-80000
16380,800,2011000489854,0,35-64,M,<=0
16381,800,2011000489854,1,35-64,M,0-20000
16382,901,2011000489854,0,35-64,M,0-20000
16383,901,2011000489854,1,35-64,M,80000-100000
16384,902,2011000489854,0,35-64,M,40000-80000
16385,902,2011000489854,1,35-64,M,100000+
16386,902,2011000489854,2,35-64,M,20000-40000
16387,1000,2011000489854,0,35-64,M,20000-40000
16388,1000,2011000489854,1,35-64,M,40000-80000
16389,1100,2011000489854,0,35-64,M,80000-100000
16390,1100,2011000489854,1,35-64,M,100000+
16391,1201,2011000489854,0,35-64,M,40000-80000
16392,1201,2011000489854,1,35-64,M,40000-80000
16393,1201,2011000489854,2,35-64,M,20000-40000
16394,1203,2011000489854,0,35-64,M,<=0
16395,1203,2011000489854,1,35-64,M,<=0
16396,1204,2011000489854,0,35-64,M,20000-40000
16397,1204,2011000489854,1,35-64,M,<=0
16398,1205,2011000489854,0,35-64,M,<=0
16399,1205,2011000489854,1,35-64,M,100000+
16400,1205,2011000489854,2,35-64,M,100000+
16401,1206,2011000489854,0,35-64,M,0-20000
16402,1301,2011000489854,0,35-64,M,40000-80000
16403,1301,2011000489854,1,35-64,M,<=0
16404,1301,2011000489854,2,35-64,M,0-20000
16405,1302,2011000489854,0,35-64,M,40000-80000
16406,1302,2011000489854,1,35-64,M,100000+
16407,1400,2011000489854,0,35-64,M,<=0
16408,1400,2011000489854,1,35-64,M,<=0
16409,5300,2011000489854,0,35-64,M,20000-40000
16410,5300,2011000489854,1,35-64,M,0-20000
16411,5401,2011000489854,0,35-64,M,40000-80000
16412,5401,2011000489854,1,35-64,M,<=0
16413,5402,2011000489854,0,35-64,M,80000-100000
16414,5402,2011000489854,1,35-64,M,20000-40000
16415,5500,2011000489854,0,35-64,M,100000+
16416,5500,2011000489854,1,35-64,M,20000-40000
16417,5600,2011000489854,0,35-64,M,20000-40000
16418,5600,2011000489854,1,35-64,M,<=0
16419,5600,2011000489854,2,35-64,M,40000-80000
16420,5701,2011000489854,0,35-64,M,80000-100000
16421,5701,2011000489854,1,35-64,M,<=0
16422,5702,2011000489854,0,35-64,M,20000-40000
16423,5702,2011000489854,1,35-64,M,<=0
16424,5800,2011000489854,0,35-64,M,<=0
16425,5800,2011000489854,1,35-64,M,0-20000
16426,5900,2011000489854,0,35-64,M,100000+
16427,6000,2011000489854,0,35-64,M,40000-80000
16428,10100,2011000489854,0,35-64,M,0-20000
16429,10100,2011000489854,1,35-64,M,<=0
16430,10204,2011000489854,0,35-64,M,40000-80000
16431,10204,2011000489854,1,35-64,M,<=0
16432,10300,2011000489854,0,35-64,M,<=0
16433,10300,2011000489854,1,35-64,M,<=0
16434,10400,2011000489854,0,35-64,M,20000-40000
16435,10400,2011000489854,1,35-64,M,100000+
16436,10500,2011000489854,0,35-64,M,40000-80000
16437,10500,2011000489854,1,35-64,M,0-20000
