,tract,serial_number,repeat_index,age,sex,individual_income
8993,10800,2010000334689,0,65+,F,<=0
8994,10900,2010000334689,0,65+,F,<=0
8995,11000,2010000334689,0,65+,F,0-20000
8996,11100,2010000334689,0,65+,F,<=0
8997,1201,2010000334976,0,65+,M,<=0
8998,1301,2010000334976,0,65+,M,0-20000
8999,10603,2010000334976,0,65+,M,<=0
9000,10700,2010000334976,0,65+,M,<=0
9001,10900,2010000334976,0,65+,M,0-20000
9002,1201,2010000334976,0,65+,F,<=0
9003,1301,2010000334976,0,65+,F,<=0
9004,10603,2010000334976,0,65+,F,<=0
9005,10700,2010000334976,0,65+,F,<=0
9006,10900,2010000334976,0,65+,F,<=0
9007,10900,2010000335917,0,35-64,M,100000+
9008,800,2010000337311,0,18-34,F,0-20000
9009,902,2010000337311,0,18-34,F,<=0
9010,1201,2010000337311,0,18-34,F,0-20000
9011,1205,2010000337311,0,18-34,F,<=0
9012,1301,2010000337311,0,18-34,F,0-20000
9013,5300,2010000337311,0,18-34,F,<=0
9014,5500,2010000337311,0,18-34,F,0-20000
9015,5600,2010000337311,0,18-34,F,0-20000
9016,5701,2010000337311,0,18-34,F,20000-40000
9017,10603,2010000337311,0,18-34,F,0-20000
9018,10700,2010000337311,0,18-34,F,0-20000
9019,10900,2010000337311,0,18-34,F,0-20000
9020,11000,2010000337311,0,18-34,F,0-20000
9021,800,2010000337311,0,35-64,M,20000-40000
9022,902,2010000337311,0,35-64,M,40000-80000
9023,1201,2010000337311,0,35-64,M,20000-40000
9024,1205,2010000337311,0,35-64,M,20000-40000
9025,1301,2010000337311,0,35-64,M,20000-40000
9026,5300,2010000337311,0,35-64,M,100000+
9027,5500,2010000337311,0,35-64,M,0-20000
9028,5600,2010000337311,0,35-64,M,80000-100000
9029,5701,2010000337311,0,35-64,M,<=0
9030,10603,2010000337311,0,35-64,M,40000-80000
9031,10700,2010000337311,0,35-64,M,40000-80000
9032,10900,2010000337311,0,35-64,M,0-20000
9033,11000,2010000337311,0,35-64,M,40000-80000
9034,301,2010000337754,0,35-64,M,20000-40000
9035,302,2010000337754,0,35-64,M,40000-80000
9036,500,2010000337754,0,35-64,M,40000-80000
9037,700,2010000337754,0,35-64,M,40000-80000
9038,800,2010000337754,0,35-64,M,0-20000
9039,901,2010000337754,0,35-64,M,80000-100000
9040,902,2010000337754,0,35-64,M,40000-80000
9041,1000,2010000337754,0,35-64,M,20000-40000
9042,1100,2010000337754,0,35-64,M,0-20000
9043,1201,2010000337754,0,35-64,M,20000-40000
9044,1203,2010000337754,0,35-64,M,<=0
9045,1205,2010000337754,0,35-64,M,20000-40000
9046,1301,2010000337754,0,35-64,M,<=0
9047,1302,2010000337754,0,35-64,M,0-20000
9048,5300,2010000337754,0,35-64,M,0-20000
9049,5401,2010000337754,0,35-64,M,<=0
9050,5500,2010000337754,0,35-64,M,20000-40000
9051,5600,2010000337754,0,35-64,M,80000-100000
9052,5701,2010000337754,0,35-64,M,80000-100000
9053,5702,2010000337754,0,35-64,M,20000-40000
9054,5800,2010000337754,0,35-64,M,<=0
9055,10100,2010000337754,0,35-64,M,40000-80000
9056,10204,2010000337754,0,35-64,M,0-20000
9057,10400,2010000337754,0,35-64,M,<=0
9058,10500,2010000337754,0,35-64,M,0-20000
9059,10601,2010000337754,0,35-64,M,0-20000
9060,10603,2010000337754,0,35-64,M,0-20000
9061,10700,2010000337754,0,35-64,M,80000-100000
9062,10800,2010000337754,0,35-64,M,40000-80000
9063,10900,2010000337754,0,35-64,M,20000-40000
9064,11000,2010000337754,0,35-64,M,40000-80000
9065,200,2010000339193,0,18-34,F,0-20000
9066,301,2010000339193,0,18-34,F,0-20000
9067,302,2010000339193,0,18-34,F,40000-80000
9068,402,2010000339193,0,18-34,F,0-20000
9069,500,2010000339193,0,18-34,F,<=0
9070,700,2010000339193,0,18-34,F,0-20000
9071,800,2010000339193,0,18-34,F,<=0
9072,901,2010000339193,0,18-34,F,0-20000
9073,902,2010000339193,0,18-34,F,<=0
9074,1000,2010000339193,0,18-34,F,0-20000
9075,1100,2010000339193,0,18-34,F,0-20000
9076,1201,2010000339193,0,18-34,F,<=0
9077,1203,2010000339193,0,18-34,F,0-20000
9078,1204,2010000339193,0,18-34,F,20000-40000
9079,1205,2010000339193,0,18-34,F,0-20000
9080,1206,2010000339193,0,18-34,F,0-20000
9081,1301,2010000339193,0,18-34,F,0-20000
9082,1302,2010000339193,0,18-34,F,0-20000
9083,1400,2010000339193,0,18-34,F,0-20000
9084,5300,2010000339193,0,18-34,F,<=0
9085,5401,2010000339193,0,18-34,F,40000-80000
9086,5402,2010000339193,0,18-34,F,0-20000
9087,5500,2010000339193,0,18-34,F,0-20000
9088,5600,2010000339193,0,18-34,F,0-20000
9089,5701,2010000339193,0,18-34,F,0-20000
9090,5702,2010000339193,0,18-34,F,0-20000
9091,5800,2010000339193,0,18-34,F,0-20000
9092,5900,2010000339193,0,18-34,F,0-20000
9093,10100,2010000339193,0,18-34,F,0-20000
9094,10204,2010000339193,0,18-34,F,<=0
9095,10300,2010000339193,0,18-34,F,0-20000
9096,10400,2010000339193,0,18-34,F,0-20000
9097,10500,2010000339193,0,18-34,F,0-20000
9098,10601,2010000339193,0,18-34,F,0-20000
9099,10603,2010000339193,0,18-34,F,0-20000
9100,10604,2010000339193,0,18-34,F,<=0
9101,10700,2010000339193,0,18-34,F,0-20000
9102,10800,2010000339193,0,18-34,F,40000-80000
9103,10900,2010000339193,0,18-34,F,0-20000
9104,11000,2010000339193,0,18-34,F,0-20000
9105,11100,2010000339193,0,18-34,F,<=0
9106,200,2010000339193,0,18-34,M,<=0
9107,301,2010000339193,0,18-34,M,<=0
9108,302,2010000339193,0,18-34,M,0-20000
9109,402,2010000339193,0,18-34,M,<=0
9110,500,2010000339193,0,18-34,M,<=0
9111,700,2010000339193,0,18-34,M,40000-80000
9112,800,2010000339193,0,18-34,M,20000-40000
9113,901,2010000339193,0,18-34,M,40000-80000
9114,902,2010000339193,0,18-34,M,0-20000
9115,1000,2010000339193,0,18-34,M,<=0
9116,1100,2010000339193,0,18-34,M,<=0
9117,1201,2010000339193,0,18-34,M,0-20000
9118,1203,2010000339193,0,18-34,M,<=0
9119,1204,2010000339193,0,18-34,M,0-20000
9120,1205,2010000339193,0,18-34,M,0-20000
9121,1206,2010000339193,0,18-34,M,0-20000
9122,1301,2010000339193,0,18-34,M,20000-40000
9123,1302,2010000339193,0,18-34,M,40000-80000
9124,1400,2010000339193,0,18-34,M,0-20000
9125,5300,2010000339193,0,18-34,M,0-20000
9126,5401,2010000339193,0,18-34,M,20000-40000
9127,5402,2010000339193,0,18-34,M,0-20000
9128,5500,2010000339193,0,18-34,M,0-20000
9129,5600,2010000339193,0,18-34,M,0-20000
9130,5701,2010000339193,0,18-34,M,<=0
9131,5702,2010000339193,0,18-34,M,0-20000
9132,5800,2010000339193,0,18-34,M,0-20000
9133,5900,2010000339193,0,18-34,M,0-20000
9134,10100,2010000339193,0,18-34,M,100000+
9135,10204,2010000339193,0,18-34,M,20000-40000
9136,10300,2010000339193,0,18-34,M,40000-80000
9137,10400,2010000339193,0,18-34,M,40000-80000
9138,10500,2010000339193,0,18-34,M,0-20000
9139,10601,2010000339193,0,18-34,M,0-20000
9140,10603,2010000339193,0,18-34,M,0-20000
9141,10604,2010000339193,0,18-34,M,<=0
9142,10700,2010000339193,0,18-34,M,0-20000
9143,10800,2010000339193,0,18-34,M,0-20000
9144,10900,2010000339193,0,18-34,M,0-20000
9145,11000,2010000339193,0,18-34,M,0-20000
9146,11100,2010000339193,0,18-34,M,<=0
9147,301,2010000339896,0,35-64,M,0-20000
9148,500,2010000339896,0,35-64,M,0-20000
9149,800,2010000339896,0,35-64,M,40000-80000
9150,901,2010000339896,0,35-64,M,20000-40000
9151,902,2010000339896,0,35-64,M,100000+
9152,1000,2010000339896,0,35-64,M,40000-80000
9153,1100,2010000339896,0,35-64,M,40000-80000
9154,1201,2010000339896,0,35-64,M,<=0
9155,1203,2010000339896,0,35-64,M,40000-80000
9156,1205,2010000339896,0,35-64,M,40000-80000
9157,1301,2010000339896,0,35-64,M,0-20000
9158,1302,2010000339896,0,35-64,M,20000-40000
9159,5300,2010000339896,0,35-64,M,100000+
9160,5401,2010000339896,0,35-64,M,40000-80000
9161,5500,2010000339896,0,35-64,M,0-20000
9162,5600,2010000339896,0,35-64,M,<=0
9163,5701,2010000339896,0,35-64,M,20000-40000
9164,10100,2010000339896,0,35-64,M,100000+
9165,10204,2010000339896,0,35-64,M,100000+
9166,10400,2010000339896,0,35-64,M,40000-80000
9167,10500,2010000339896,0,35-64,M,20000-40000
9168,10601,2010000339896,0,35-64,M,0-20000
9169,10603,2010000339896,0,35-64,M,<=0
9170,10700,2010000339896,0,35-64,M,20000-40000
9171,10800,2010000339896,0,35-64,M,0-20000
9172,10900,2010000339896,0,35-64,M,0-20000
9173,301,2010000339896,0,35-64,F,80000-100000
9174,500,2010000339896,0,35-64,F,20000-40000
9175,800,2010000339896,0,35-64,F,0-20000
9176,901,2010000339896,0,35-64,F,40000-80000
9177,902,2010000339896,0,35-64,F,80000-100000
9178,1000,2010000339896,0,35-64,F,<=0
9179,1100,2010000339896,0,35-64,F,40000-80000
9180,1201,2010000339896,0,35-64,F,20000-40000
9181,1203,2010000339896,0,35-64,F,<=0
9182,1205,2010000339896,0,35-64,F,40000-80000
9183,1301,2010000339896,0,35-64,F,0-20000
9184,1302,2010000339896,0,35-64,F,0-20000
9185,5300,2010000339896,0,35-64,F,0-20000
9186,5401,2010000339896,0,35-64,F,40000-80000
9187,5500,2010000339896,0,35-64,F,20000-40000
9188,5600,2010000339896,0,35-64,F,0-20000
9189,5701,2010000339896,0,35-64,F,0-20000
9190,10100,2010000339896,0,35-64,F,0-20000
9191,10204,2010000339896,0,35-64,F,<=0
9192,10400,2010000339896,0,35-64,F,<=0
9193,10500,2010000339896,0,35-64,F,0-20000
9194,10601,2010000339896,0,35-64,F,40000-80000
9195,10603,2010000339896,0,35-64,F,0-20000
9196,10700,2010000339896,0,35-64,F,<=0
9197,10800,2010000339896,0,35-64,F,40000-80000
9198,10900,2010000339896,0,35-64,F,0-20000
9199,301,2010000339896,0,18-34,M,20000-40000
9200,500,2010000339896,0,18-34,M,0-20000
9201,800,2010000339896,0,18-34,M,<=0
9202,901,2010000339896,0,18-34,M,40000-80000
9203,902,2010000339896,0,18-34,M,0-20000
9204,1000,2010000339896,0,18-34,M,20000-40000
9205,1100,2010000339896,0,18-34,M,0-20000
9206,1201,2010000339896,0,18-34,M,0-20000
9207,1203,2010000339896,0,18-34,M,0-20000
9208,1205,2010000339896,0,18-34,M,40000-80000
9209,1301,2010000339896,0,18-34,M,<=0
9210,1302,2010000339896,0,18-34,M,0-20000
9211,5300,2010000339896,0,18-34,M,0-20000
9212,5401,2010000339896,0,18-34,M,0-20000
9213,5500,2010000339896,0,18-34,M,0-20000
9214,5600,2010000339896,0,18-34,M,<=0
9215,5701,2010000339896,0,18-34,M,0-20000
9216,10100,2010000339896,0,18-34,M,<=0
9217,10204,2010000339896,0,18-34,M,0-20000
9218,10400,2010000339896,0,18-34,M,<=0
9219,10500,2010000339896,0,18-34,M,<=0
9220,10601,2010000339896,0,18-34,M,40000-80000
9221,10603,2010000339896,0,18-34,M,<=0
9222,10700,2010000339896,0,18-34,M,<=0
9223,10800,2010000339896,0,18-34,M,<=0
9224,10900,2010000339896,0,18-34,M,40000-80000
9225,301,2010000339896,0,0-17,M,<=0
9226,500,2010000339896,0,0-17,M,<=0
9227,800,2010000339896,0,0-17,M,<=0
9228,901,2010000339896,0,0-17,M,<=0
9229,902,2010000339896,0,0-17,M,<=0
9230,1000,2010000339896,0,0-17,M,<=0
9231,1100,2010000339896,0,0-17,M,<=0
9232,1201,2010000339896,0,0-17,M,<=0
9233,1203,2010000339896,0,0-17,M,<=0
9234,1205,2010000339896,0,0-17,M,<=0
9235,1301,2010000339896,0,0-17,M,<=0
9236,1302,2010000339896,0,0-17,M,<=0
9237,5300,2010000339896,0,0-17,M,<=0
9238,5401,2010000339896,0,0-17,M,<=0
9239,5500,2010000339896,0,0-17,M,<=0
9240,5600,2010000339896,0,0-17,M,0-20000
9241,5701,2010000339896,0,0-17,M,<=0
9242,10100,2010000339896,0,0-17,M,<=0
9243,10204,2010000339896,0,0-17,M,<=0
9244,10400,2010000339896,0,0-17,M,<=0
9245,10500,2010000339896,0,0-17,M,<=0
9246,10601,2010000339896,0,0-17,M,<=0
9247,10603,2010000339896,0,0-17,M,<=0
9248,10700,2010000339896,0,0-17,M,<=0
9249,10800,2010000339896,0,0-17,M,<=0
9250,10900,2010000339896,0,0-17,M,<=0
9251,200,2010000344364,0,18-34,F,0-20000
9252,301,2010000344364,0,18-34,F,0-20000
9253,302,2010000344364,0,18-34,F,0-20000
9254,401,2010000344364,0,18-34,F,0-20000
9255,402,2010000344364,0,18-34,F,0-20000
9256,500,2010000344364,0,18-34,F,<=0
9257,700,2010000344364,0,18-34,F,20000-40000
9258,800,2010000344364,0,18-34,F,0-20000
9259,901,2010000344364,0,18-34,F,0-20000
9260,902,2010000344364,0,18-34,F,0-20000
9261,1000,2010000344364,0,18-34,F,20000-40000
9262,1100,2010000344364,0,18-34,F,0-20000
9263,1201,2010000344364,0,18-34,F,0-20000
9264,1203,2010000344364,0,18-34,F,40000-80000
9265,1204,2010000344364,0,18-34,F,0-20000
9266,1205,2010000344364,0,18-34,F,0-20000
9267,1206,2010000344364,0,18-34,F,0-20000
9268,1301,2010000344364,0,18-34,F,0-20000
9269,1302,2010000344364,0,18-34,F,<=0
9270,1400,2010000344364,0,18-34,F,0-20000
9271,5300,2010000344364,0,18-34,F,0-20000
9272,5401,2010000344364,0,18-34,F,20000-40000
9273,5402,2010000344364,0,18-34,F,0-20000
9274,5500,2010000344364,0,18-34,F,0-20000
9275,5600,2010000344364,0,18-34,F,<=0
9276,5701,2010000344364,0,18-34,F,0-20000
9277,5702,2010000344364,0,18-34,F,0-20000
9278,5800,2010000344364,0,18-34,F,0-20000
9279,5900,2010000344364,0,18-34,F,20000-40000
9280,6000,2010000344364,0,18-34,F,20000-40000
9281,10100,2010000344364,0,18-34,F,0-20000
9282,10204,2010000344364,0,18-34,F,0-20000
9283,10300,2010000344364,0,18-34,F,<=0
9284,10400,2010000344364,0,18-34,F,0-20000
9285,10500,2010000344364,0,18-34,F,20000-40000
9286,10601,2010000344364,0,18-34,F,20000-40000
9287,10603,2010000344364,0,18-34,F,0-20000
9288,10604,2010000344364,0,18-34,F,0-20000
9289,10700,2010000344364,0,18-34,F,0-20000
9290,10800,2010000344364,0,18-34,F,<=0
9291,10900,2010000344364,0,18-34,F,20000-40000
9292,10900,2010000344364,1,18-34,F,0-20000
9293,11000,2010000344364,0,18-34,F,<=0
9294,11100,2010000344364,0,18-34,F,<=0
9295,200,2010000344364,0,18-34,M,0-20000
9296,301,2010000344364,0,18-34,M,<=0
9297,302,2010000344364,0,18-34,M,<=0
9298,401,2010000344364,0,18-34,M,0-20000
9299,402,2010000344364,0,18-34,M,0-20000
9300,500,2010000344364,0,18-34,M,40000-80000
9301,700,2010000344364,0,18-34,M,0-20000
9302,800,2010000344364,0,18-34,M,20000-40000
9303,901,2010000344364,0,18-34,M,0-20000
9304,902,2010000344364,0,18-34,M,0-20000
9305,1000,2010000344364,0,18-34,M,20000-40000
9306,1100,2010000344364,0,18-34,M,40000-80000
9307,1201,2010000344364,0,18-34,M,<=0
9308,1203,2010000344364,0,18-34,M,<=0
9309,1204,2010000344364,0,18-34,M,<=0
9310,1205,2010000344364,0,18-34,M,<=0
9311,1206,2010000344364,0,18-34,M,0-20000
9312,1301,2010000344364,0,18-34,M,0-20000
9313,1302,2010000344364,0,18-34,M,40000-80000
9314,1400,2010000344364,0,18-34,M,20000-40000
9315,5300,2010000344364,0,18-34,M,0-20000
9316,5401,2010000344364,0,18-34,M,0-20000
9317,5402,2010000344364,0,18-34,M,0-20000
9318,5500,2010000344364,0,18-34,M,0-20000
9319,5600,2010000344364,0,18-34,M,<=0
9320,5701,2010000344364,0,18-34,M,<=0
9321,5702,2010000344364,0,18-34,M,80000-100000
9322,5800,2010000344364,0,18-34,M,0-20000
9323,5900,2010000344364,0,18-34,M,0-20000
9324,6000,2010000344364,0,18-34,M,0-20000
9325,10100,2010000344364,0,18-34,M,40000-80000
9326,10204,2010000344364,0,18-34,M,0-20000
9327,10300,2010000344364,0,18-34,M,<=0
9328,10400,2010000344364,0,18-34,M,0-20000
9329,10500,2010000344364,0,18-34,M,0-20000
9330,10601,2010000344364,0,18-34,M,0-20000
9331,10603,2010000344364,0,18-34,M,0-20000
9332,10604,2010000344364,0,18-34,M,<=0
9333,10700,2010000344364,0,18-34,M,0-20000
9334,10800,2010000344364,0,18-34,M,20000-40000
9335,10900,2010000344364,0,18-34,M,40000-80000
9336,10900,2010000344364,1,18-34,M,<=0
9337,11000,2010000344364,0,18-34,M,40000-80000
9338,11100,2010000344364,0,18-34,M,20000-40000
9339,301,2010000345448,0,35-64,M,20000-40000
9340,302,2010000345448,0,35-64,M,0-20000
9341,500,2010000345448,0,35-64,M,100000+
9342,700,2010000345448,0,35-64,M,40000-80000
9343,800,2010000345448,0,35-64,M,40000-80000
9344,901,2010000345448,0,35-64,M,40000-80000
9345,902,2010000345448,0,35-64,M,20000-40000
9346,1000,2010000345448,0,35-64,M,40000-80000
9347,1100,2010000345448,0,35-64,M,0-20000
9348,1201,2010000345448,0,35-64,M,<=0
9349,1203,2010000345448,0,35-64,M,<=0
9350,1205,2010000345448,0,35-64,M,<=0
9351,1301,2010000345448,0,35-64,M,0-20000
9352,1302,2010000345448,0,35-64,M,80000-100000
9353,5300,2010000345448,0,35-64,M,40000-80000
9354,5401,2010000345448,0,35-64,M,20000-40000
9355,5500,2010000345448,0,35-64,M,0-20000
9356,5600,2010000345448,0,35-64,M,40000-80000
9357,5701,2010000345448,0,35-64,M,20000-40000
9358,5702,2010000345448,0,35-64,M,<=0
9359,5800,2010000345448,0,35-64,M,20000-40000
9360,10100,2010000345448,0,35-64,M,<=0
9361,10204,2010000345448,0,35-64,M,<=0
9362,10400,2010000345448,0,35-64,M,40000-80000
9363,10500,2010000345448,0,35-64,M,20000-40000
9364,10601,2010000345448,0,35-64,M,<=0
9365,10603,2010000345448,0,35-64,M,<=0
9366,10700,2010000345448,0,35-64,M,0-20000
9367,10800,2010000345448,0,35-64,M,20000-40000
9368,10900,2010000345448,0,35-64,M,80000-100000
9369,11000,2010000345448,0,35-64,M,0-20000
9370,301,2010000345859,0,65+,M,<=0
9371,302,2010000345859,0,65+,M,<=0
9372,402,2010000345859,0,65+,M,<=0
9373,500,2010000345859,0,65+,M,<=0
9374,700,2010000345859,0,65+,M,<=0
9375,800,2010000345859,0,65+,M,100000+
9376,901,2010000345859,0,65+,M,0-20000
9377,902,2010000345859,0,65+,M,<=0
9378,1000,2010000345859,0,65+,M,<=0
9379,1100,2010000345859,0,65+,M,80000-100000
9380,1201,2010000345859,0,65+,M,80000-100000
9381,1203,2010000345859,0,65+,M,<=0
9382,1204,2010000345859,0,65+,M,80000-100000
9383,1205,2010000345859,0,65+,M,<=0
9384,1301,2010000345859,0,65+,M,<=0
9385,1302,2010000345859,0,65+,M,<=0
9386,1400,2010000345859,0,65+,M,80000-100000
9387,5300,2010000345859,0,65+,M,80000-100000
9388,5401,2010000345859,0,65+,M,<=0
9389,5402,2010000345859,0,65+,M,<=0
9390,5500,2010000345859,0,65+,M,100000+
9391,5600,2010000345859,0,65+,M,80000-100000
9392,5701,2010000345859,0,65+,M,<=0
9393,5702,2010000345859,0,65+,M,<=0
9394,5800,2010000345859,0,65+,M,<=0
9395,10100,2010000345859,0,65+,M,<=0
9396,10204,2010000345859,0,65+,M,<=0
9397,10300,2010000345859,0,65+,M,<=0
9398,10400,2010000345859,0,65+,M,<=0
9399,10500,2010000345859,0,65+,M,<=0
9400,10601,2010000345859,0,65+,M,80000-100000
9401,10603,2010000345859,0,65+,M,<=0
9402,10700,2010000345859,0,65+,M,<=0
9403,10800,2010000345859,0,65+,M,<=0
9404,10900,2010000345859,0,65+,M,<=0
9405,11000,2010000345859,0,65+,M,<=0
9406,301,2010000345859,0,65+,F,<=0
9407,302,2010000345859,0,65+,F,<=0
9408,402,2010000345859,0,65+,F,<=0
9409,500,2010000345859,0,65+,F,<=0
9410,700,2010000345859,0,65+,F,<=0
9411,800,2010000345859,0,65+,F,<=0
9412,901,2010000345859,0,65+,F,<=0
9413,902,2010000345859,0,65+,F,<=0
9414,1000,2010000345859,0,65+,F,<=0
9415,1100,2010000345859,0,65+,F,<=0
9416,1201,2010000345859,0,65+,F,<=0
9417,1203,2010000345859,0,65+,F,<=0
9418,1204,2010000345859,0,65+,F,<=0
9419,1205,2010000345859,0,65+,F,<=0
9420,1301,2010000345859,0,65+,F,<=0
9421,1302,2010000345859,0,65+,F,<=0
9422,1400,2010000345859,0,65+,F,<=0
9423,5300,2010000345859,0,65+,F,<=0
9424,5401,2010000345859,0,65+,F,20000-40000
9425,5402,2010000345859,0,65+,F,<=0
9426,5500,2010000345859,0,65+,F,<=0
9427,5600,2010000345859,0,65+,F,<=0
9428,5701,2010000345859,0,65+,F,<=0
9429,5702,2010000345859,0,65+,F,<=0
9430,5800,2010000345859,0,65+,F,<=0
9431,10100,2010000345859,0,65+,F,<=0
9432,10204,2010000345859,0,65+,F,<=0
9433,10300,2010000345859,0,65+,F,<=0
9434,10400,2010000345859,0,65+,F,<=0
9435,10500,2010000345859,0,65+,F,<=0
9436,10601,2010000345859,0,65+,F,<=0
9437,10603,2010000345859,0,65+,F,<=0
9438,10700,2010000345859,0,65+,F,<=0
9439,10800,2010000345859,0,65+,F,<=0
9440,10900,2010000345859,0,65+,F,<=0
9441,11000,2010000345859,0,65+,F,<=0
9442,301,2010000345859,0,35-64,M,0-20000
9443,302,2010000345859,0,35-64,M,20000-40000
9444,402,2010000345859,0,35-64,M,40000-80000
9445,500,2010000345859,0,35-64,M,80000-100000
9446,700,2010000345859,0,35-64,M,<=0
9447,800,2010000345859,0,35-64,M,0-20000
9448,901,2010000345859,0,35-64,M,40000-80000
9449,902,2010000345859,0,35-64,M,40000-80000
9450,1000,2010000345859,0,35-64,M,40000-80000
9451,1100,2010000345859,0,35-64,M,20000-40000
9452,1201,2010000345859,0,35-64,M,40000-80000
9453,1203,2010000345859,0,35-64,M,20000-40000
9454,1204,2010000345859,0,35-64,M,0-20000
9455,1205,2010000345859,0,35-64,M,<=0
9456,1301,2010000345859,0,35-64,M,40000-80000
9457,1302,2010000345859,0,35-64,M,<=0
9458,1400,2010000345859,0,35-64,M,40000-80000
9459,5300,2010000345859,0,35-64,M,40000-80000
9460,5401,2010000345859,0,35-64,M,40000-80000
9461,5402,2010000345859,0,35-64,M,20000-40000
9462,5500,2010000345859,0,35-64,M,40000-80000
9463,5600,2010000345859,0,35-64,M,40000-80000
9464,5701,2010000345859,0,35-64,M,0-20000
9465,5702,2010000345859,0,35-64,M,20000-40000
9466,5800,2010000345859,0,35-64,M,0-20000
9467,10100,2010000345859,0,35-64,M,40000-80000
9468,10204,2010000345859,0,35-64,M,100000+
9469,10300,2010000345859,0,35-64,M,<=0
9470,10400,2010000345859,0,35-64,M,<=0
9471,10500,2010000345859,0,35-64,M,20000-40000
9472,10601,2010000345859,0,35-64,M,40000-80000
9473,10603,2010000345859,0,35-64,M,<=0
9474,10700,2010000345859,0,35-64,M,0-20000
9475,10800,2010000345859,0,35-64,M,20000-40000
9476,10900,2010000345859,0,35-64,M,<=0
9477,11000,2010000345859,0,35-64,M,20000-40000
9478,301,2010000345859,0,0-17,F,<=0
9479,302,2010000345859,0,0-17,F,<=0
9480,402,2010000345859,0,0-17,F,<=0
9481,500,2010000345859,0,0-17,F,<=0
9482,700,2010000345859,0,0-17,F,<=0
9483,800,2010000345859,0,0-17,F,<=0
9484,901,2010000345859,0,0-17,F,<=0
9485,902,2010000345859,0,0-17,F,<=0
9486,1000,2010000345859,0,0-17,F,<=0
9487,1100,2010000345859,0,0-17,F,<=0
